timestamp,machine_id,machine_type,energy_kwh,production_units,temperature_c,operating_hours,machine_status,energy_cost_inr,is_anomaly
2026-08-28 05:00:00,M-001,CNC Machine,6.66,8.37,52.75,0.2,Idle,53.28,False
2026-08-28 05:00:00,M-002,Industrial Motor,7.68,9.89,60.98,0.2,Idle,61.44,False
2026-08-28 05:00:00,M-003,Compressor,11.93,7.16,62.72,0.2,Idle,95.44,False
2026-08-28 05:00:00,M-004,Hydraulic Press,8.66,9.58,56.89,0.2,Idle,69.28,False
2026-08-28 05:00:00,M-005,Cooling System,6.0,5.69,54.84,0.2,Idle,48.0,False
2026-08-28 06:00:00,M-001,CNC Machine,6.08,8.02,55.94,0.2,Idle,48.64,False
2026-08-28 06:00:00,M-002,Industrial Motor,7.89,9.18,60.41,0.2,Idle,63.12,False
2026-08-28 06:00:00,M-003,Compressor,11.37,6.15,67.59,0.2,Idle,90.96,False
2026-08-28 06:00:00,M-004,Hydraulic Press,8.79,9.51,58.57,0.2,Idle,70.32,False
2026-08-28 06:00:00,M-005,Cooling System,5.82,6.16,56.02,0.2,Idle,46.56,False
2026-08-28 07:00:00,M-001,CNC Machine,30.47,41.41,52.24,1.0,Running,243.76,False
2026-08-28 07:00:00,M-002,Industrial Motor,37.92,45.19,63.59,1.0,Running,303.36,False
2026-08-28 07:00:00,M-003,Compressor,52.7,33.55,63.97,1.0,Running,421.6,False
2026-08-28 07:00:00,M-004,Hydraulic Press,51.82,54.75,56.94,1.0,Running,414.56,False
2026-08-28 07:00:00,M-005,Cooling System,29.75,28.83,53.36,1.0,Running,238.0,False
2026-08-28 08:00:00,M-001,CNC Machine,33.12,48.2,54.28,1.0,Running,264.96,False
2026-08-28 08:00:00,M-002,Industrial Motor,40.53,50.27,61.64,1.0,Running,324.24,False
2026-08-28 08:00:00,M-003,Compressor,55.33,36.42,66.34,1.0,Running,442.64,False
2026-08-28 08:00:00,M-004,Hydraulic Press,46.75,55.53,57.67,1.0,Running,374.0,False
2026-08-28 08:00:00,M-005,Cooling System,30.03,30.35,50.37,1.0,Running,240.24,False
2026-08-28 09:00:00,M-001,CNC Machine,31.24,43.24,55.06,1.0,Running,249.92,False
2026-08-28 09:00:00,M-002,Industrial Motor,38.44,52.91,60.09,1.0,Running,307.52,False
2026-08-28 09:00:00,M-003,Compressor,54.33,31.19,65.29,1.0,Running,434.64,False
2026-08-28 09:00:00,M-004,Hydraulic Press,44.17,58.65,58.44,1.0,Running,353.36,False
2026-08-28 09:00:00,M-005,Cooling System,30.65,30.6,51.81,1.0,Running,245.2,False
2026-08-28 10:00:00,M-001,CNC Machine,33.17,42.94,55.37,1.0,Running,265.36,False
2026-08-28 10:00:00,M-002,Industrial Motor,38.44,46.29,62.15,1.0,Running,307.52,False
2026-08-28 10:00:00,M-003,Compressor,52.41,32.13,62.6,1.0,Running,419.28,False
2026-08-28 10:00:00,M-004,Hydraulic Press,40.89,54.78,56.88,1.0,Running,327.12,False
2026-08-28 10:00:00,M-005,Cooling System,30.63,30.91,51.87,1.0,Running,245.04,False
2026-08-28 11:00:00,M-001,CNC Machine,35.61,40.13,52.1,1.0,Running,284.88,False
2026-08-28 11:00:00,M-002,Industrial Motor,39.0,39.56,59.0,1.0,Running,312.0,False
2026-08-28 11:00:00,M-003,Compressor,54.21,32.14,64.49,1.0,Running,433.68,False
2026-08-28 11:00:00,M-004,Hydraulic Press,41.54,47.74,59.74,1.0,Running,332.32,False
2026-08-28 11:00:00,M-005,Cooling System,27.83,31.56,55.69,1.0,Running,222.64,False
2026-08-28 12:00:00,M-001,CNC Machine,29.07,38.4,53.62,1.0,Running,232.56,False
2026-08-28 12:00:00,M-002,Industrial Motor,38.55,47.82,59.52,1.0,Running,308.4,False
2026-08-28 12:00:00,M-003,Compressor,48.1,35.99,66.89,1.0,Running,384.8,False
2026-08-28 12:00:00,M-004,Hydraulic Press,48.02,49.67,58.69,1.0,Running,384.16,False
2026-08-28 12:00:00,M-005,Cooling System,28.96,31.1,52.9,1.0,Running,231.68,False
2026-08-28 13:00:00,M-001,CNC Machine,34.55,44.16,55.39,1.0,Running,276.4,False
2026-08-28 13:00:00,M-002,Industrial Motor,37.8,50.72,62.88,1.0,Running,302.4,False
2026-08-28 13:00:00,M-003,Compressor,57.62,33.11,63.92,1.0,Running,460.96,False
2026-08-28 13:00:00,M-004,Hydraulic Press,45.35,44.28,56.64,1.0,Running,362.8,False
2026-08-28 13:00:00,M-005,Cooling System,26.9,32.02,51.11,1.0,Running,215.2,False
2026-08-28 14:00:00,M-001,CNC Machine,31.13,35.65,50.15,1.0,Running,249.04,False
2026-08-28 14:00:00,M-002,Industrial Motor,39.73,41.92,61.57,1.0,Running,317.84,False
2026-08-28 14:00:00,M-003,Compressor,48.98,36.19,63.9,1.0,Running,391.84,False
2026-08-28 14:00:00,M-004,Hydraulic Press,41.87,49.99,61.01,1.0,Running,334.96,False
2026-08-28 14:00:00,M-005,Cooling System,27.63,32.11,52.05,1.0,Running,221.04,False
2026-08-28 15:00:00,M-001,CNC Machine,28.08,42.7,54.51,1.0,Running,224.64,False
2026-08-28 15:00:00,M-002,Industrial Motor,35.72,45.38,59.44,1.0,Running,285.76,False
2026-08-28 15:00:00,M-003,Compressor,54.0,40.03,62.86,1.0,Running,432.0,False
2026-08-28 15:00:00,M-004,Hydraulic Press,48.78,52.29,59.85,1.0,Running,390.24,False
2026-08-28 15:00:00,M-005,Cooling System,26.91,30.14,53.4,1.0,Running,215.28,False
2026-08-28 16:00:00,M-001,CNC Machine,33.72,43.32,56.27,1.0,Running,269.76,False
2026-08-28 16:00:00,M-002,Industrial Motor,36.78,52.03,62.63,1.0,Running,294.24,False
2026-08-28 16:00:00,M-003,Compressor,58.47,35.55,62.62,1.0,Running,467.76,False
2026-08-28 16:00:00,M-004,Hydraulic Press,45.53,56.94,56.7,1.0,Running,364.24,False
2026-08-28 16:00:00,M-005,Cooling System,27.46,28.84,52.85,1.0,Running,219.68,False
2026-08-28 17:00:00,M-001,CNC Machine,30.9,43.76,54.95,1.0,Running,247.2,False
2026-08-28 17:00:00,M-002,Industrial Motor,41.94,56.23,60.87,1.0,Running,335.52,False
2026-08-28 17:00:00,M-003,Compressor,52.37,35.11,65.23,1.0,Running,418.96,False
2026-08-28 17:00:00,M-004,Hydraulic Press,44.31,45.91,54.66,1.0,Running,354.48,False
2026-08-28 17:00:00,M-005,Cooling System,29.09,30.96,51.03,1.0,Running,232.72,False
2026-08-28 18:00:00,M-001,CNC Machine,29.65,47.29,52.07,1.0,Running,237.2,False
2026-08-28 18:00:00,M-002,Industrial Motor,40.39,48.86,63.37,1.0,Running,323.12,False
2026-08-28 18:00:00,M-003,Compressor,55.37,33.72,63.92,1.0,Running,442.96,False
2026-08-28 18:00:00,M-004,Hydraulic Press,47.39,49.31,59.3,1.0,Running,379.12,False
2026-08-28 18:00:00,M-005,Cooling System,30.48,26.22,54.76,1.0,Running,243.84,False
2026-08-28 19:00:00,M-001,CNC Machine,32.76,39.9,55.99,1.0,Running,262.08,False
2026-08-28 19:00:00,M-002,Industrial Motor,36.75,49.0,58.66,1.0,Running,294.0,False
2026-08-28 19:00:00,M-003,Compressor,55.66,34.93,65.09,1.0,Running,445.28,False
2026-08-28 19:00:00,M-004,Hydraulic Press,47.08,48.52,52.3,1.0,Running,376.64,False
2026-08-28 19:00:00,M-005,Cooling System,25.08,32.76,51.28,1.0,Running,200.64,False
2026-08-28 20:00:00,M-001,CNC Machine,5.9,7.65,57.32,0.2,Idle,47.2,False
2026-08-28 20:00:00,M-002,Industrial Motor,7.76,9.24,59.91,0.2,Idle,62.08,False
2026-08-28 20:00:00,M-003,Compressor,10.45,7.27,61.43,0.2,Idle,83.6,False
2026-08-28 20:00:00,M-004,Hydraulic Press,8.73,10.8,54.89,0.2,Idle,69.84,False
2026-08-28 20:00:00,M-005,Cooling System,6.1,5.79,53.7,0.2,Idle,48.8,False
2026-08-28 21:00:00,M-001,CNC Machine,6.27,8.17,54.36,0.2,Idle,50.16,False
2026-08-28 21:00:00,M-002,Industrial Motor,7.77,11.19,60.86,0.2,Idle,62.16,False
2026-08-28 21:00:00,M-003,Compressor,10.55,7.58,63.48,0.2,Idle,84.4,False
2026-08-28 21:00:00,M-004,Hydraulic Press,8.96,9.84,57.93,0.2,Idle,71.68,False
2026-08-28 21:00:00,M-005,Cooling System,5.62,6.35,53.47,0.2,Idle,44.96,False
2026-08-28 22:00:00,M-001,CNC Machine,6.43,8.35,51.0,0.2,Idle,51.44,False
2026-08-28 22:00:00,M-002,Industrial Motor,7.76,10.3,62.0,0.2,Idle,62.08,False
2026-08-28 22:00:00,M-003,Compressor,11.7,5.38,63.72,0.2,Idle,93.6,False
2026-08-28 22:00:00,M-004,Hydraulic Press,8.44,10.89,59.23,0.2,Idle,67.52,False
2026-08-28 22:00:00,M-005,Cooling System,5.39,5.49,55.83,0.2,Idle,43.12,False
2026-08-28 23:00:00,M-001,CNC Machine,6.48,8.27,56.74,0.2,Idle,51.84,False
2026-08-28 23:00:00,M-002,Industrial Motor,7.67,9.98,60.73,0.2,Idle,61.36,False
2026-08-28 23:00:00,M-003,Compressor,10.36,8.35,64.4,0.2,Idle,82.88,False
2026-08-28 23:00:00,M-004,Hydraulic Press,9.6,10.84,60.37,0.2,Idle,76.8,False
2026-08-28 23:00:00,M-005,Cooling System,5.22,6.31,55.27,0.2,Idle,41.76,False
2026-08-29 00:00:00,M-001,CNC Machine,4.89,5.72,53.49,0.2,Idle,39.12,False
2026-08-29 00:00:00,M-002,Industrial Motor,5.81,7.16,60.64,0.2,Idle,46.48,False
2026-08-29 00:00:00,M-003,Compressor,8.56,5.43,64.91,0.2,Idle,68.48,False
2026-08-29 00:00:00,M-004,Hydraulic Press,7.14,7.35,60.38,0.2,Idle,57.12,False
2026-08-29 00:00:00,M-005,Cooling System,4.35,4.06,53.4,0.2,Idle,34.8,False
2026-08-29 01:00:00,M-001,CNC Machine,5.2,6.15,54.7,0.2,Idle,41.6,False
2026-08-29 01:00:00,M-002,Industrial Motor,5.64,7.27,60.03,0.2,Idle,45.12,False
2026-08-29 01:00:00,M-003,Compressor,7.13,4.79,67.19,0.2,Idle,57.04,False
2026-08-29 01:00:00,M-004,Hydraulic Press,6.35,6.99,53.69,0.2,Idle,50.8,False
2026-08-29 01:00:00,M-005,Cooling System,3.87,4.27,55.28,0.2,Idle,30.96,False
2026-08-29 02:00:00,M-001,CNC Machine,4.6,6.81,59.5,0.2,Idle,36.8,False
2026-08-29 02:00:00,M-002,Industrial Motor,5.59,7.77,55.0,0.2,Idle,44.72,False
2026-08-29 02:00:00,M-003,Compressor,7.15,6.21,60.71,0.2,Idle,57.2,False
2026-08-29 02:00:00,M-004,Hydraulic Press,7.74,8.11,60.77,0.2,Idle,61.92,False
2026-08-29 02:00:00,M-005,Cooling System,4.35,4.7,53.71,0.2,Idle,34.8,False
2026-08-29 03:00:00,M-001,CNC Machine,4.88,6.68,55.21,0.2,Idle,39.04,False
2026-08-29 03:00:00,M-002,Industrial Motor,5.44,7.16,59.44,0.2,Idle,43.52,False
2026-08-29 03:00:00,M-003,Compressor,7.75,4.54,62.02,0.2,Idle,62.0,False
2026-08-29 03:00:00,M-004,Hydraulic Press,6.82,6.84,60.78,0.2,Idle,54.56,False
2026-08-29 03:00:00,M-005,Cooling System,3.8,4.83,50.02,0.2,Idle,30.4,False
2026-08-29 04:00:00,M-001,CNC Machine,4.52,6.77,54.55,0.2,Idle,36.16,False
2026-08-29 04:00:00,M-002,Industrial Motor,5.37,7.52,60.21,0.2,Idle,42.96,False
2026-08-29 04:00:00,M-003,Compressor,7.52,4.69,64.64,0.2,Idle,60.16,False
2026-08-29 04:00:00,M-004,Hydraulic Press,6.93,6.54,57.96,0.2,Idle,55.44,False
2026-08-29 04:00:00,M-005,Cooling System,4.26,4.7,54.73,0.2,Idle,34.08,False
2026-08-29 05:00:00,M-001,CNC Machine,4.68,6.36,55.24,0.2,Idle,37.44,False
2026-08-29 05:00:00,M-002,Industrial Motor,5.72,7.51,60.08,0.2,Idle,45.76,False
2026-08-29 05:00:00,M-003,Compressor,7.49,4.96,61.19,0.2,Idle,59.92,False
2026-08-29 05:00:00,M-004,Hydraulic Press,6.25,8.55,56.61,0.2,Idle,50.0,False
2026-08-29 05:00:00,M-005,Cooling System,4.43,4.24,51.41,0.2,Idle,35.44,False
2026-08-29 06:00:00,M-001,CNC Machine,4.61,6.93,55.56,0.2,Idle,36.88,False
2026-08-29 06:00:00,M-002,Industrial Motor,6.43,6.72,57.62,0.2,Idle,51.44,False
2026-08-29 06:00:00,M-003,Compressor,8.1,5.38,64.83,0.2,Idle,64.8,False
2026-08-29 06:00:00,M-004,Hydraulic Press,6.7,7.39,58.09,0.2,Idle,53.6,False
2026-08-29 06:00:00,M-005,Cooling System,4.44,4.45,56.42,0.2,Idle,35.52,False
2026-08-29 07:00:00,M-001,CNC Machine,4.41,6.02,54.82,0.2,Idle,35.28,False
2026-08-29 07:00:00,M-002,Industrial Motor,5.43,8.69,63.28,0.2,Idle,43.44,False
2026-08-29 07:00:00,M-003,Compressor,7.54,5.95,65.14,0.2,Idle,60.32,False
2026-08-29 07:00:00,M-004,Hydraulic Press,6.6,8.48,57.59,0.2,Idle,52.8,False
2026-08-29 07:00:00,M-005,Cooling System,3.94,4.29,50.7,0.2,Idle,31.52,False
2026-08-29 08:00:00,M-001,CNC Machine,4.81,5.68,53.46,0.2,Idle,38.48,False
2026-08-29 08:00:00,M-002,Industrial Motor,5.17,7.33,60.66,0.2,Idle,41.36,False
2026-08-29 08:00:00,M-003,Compressor,6.87,5.6,64.75,0.2,Idle,54.96,False
2026-08-29 08:00:00,M-004,Hydraulic Press,6.26,8.24,61.35,0.2,Idle,50.08,False
2026-08-29 08:00:00,M-005,Cooling System,4.02,4.65,51.89,0.2,Idle,32.16,False
2026-08-29 09:00:00,M-001,CNC Machine,4.82,6.58,56.08,0.2,Idle,38.56,False
2026-08-29 09:00:00,M-002,Industrial Motor,5.76,6.67,57.17,0.2,Idle,46.08,False
2026-08-29 09:00:00,M-003,Compressor,7.38,5.2,62.53,0.2,Idle,59.04,False
2026-08-29 09:00:00,M-004,Hydraulic Press,7.19,8.24,59.22,0.2,Idle,57.52,False
2026-08-29 09:00:00,M-005,Cooling System,4.12,4.11,54.43,0.2,Idle,32.96,False
2026-08-29 10:00:00,M-001,CNC Machine,5.47,6.37,55.79,0.2,Idle,43.76,False
2026-08-29 10:00:00,M-002,Industrial Motor,5.59,7.31,60.27,0.2,Idle,44.72,False
2026-08-29 10:00:00,M-003,Compressor,8.13,5.19,65.91,0.2,Idle,65.04,False
2026-08-29 10:00:00,M-004,Hydraulic Press,6.21,7.03,54.33,0.2,Idle,49.68,False
2026-08-29 10:00:00,M-005,Cooling System,3.92,4.68,47.69,0.2,Idle,31.36,False
2026-08-29 11:00:00,M-001,CNC Machine,5.52,6.5,54.99,0.2,Idle,44.16,False
2026-08-29 11:00:00,M-002,Industrial Motor,5.73,7.68,59.8,0.2,Idle,45.84,False
2026-08-29 11:00:00,M-003,Compressor,7.66,5.64,64.53,0.2,Idle,61.28,False
2026-08-29 11:00:00,M-004,Hydraulic Press,6.48,7.69,59.98,0.2,Idle,51.84,False
2026-08-29 11:00:00,M-005,Cooling System,4.01,4.44,53.07,0.2,Idle,32.08,False
2026-08-29 12:00:00,M-001,CNC Machine,4.81,5.85,54.98,0.2,Idle,38.48,False
2026-08-29 12:00:00,M-002,Industrial Motor,5.86,7.83,59.95,0.2,Idle,46.88,False
2026-08-29 12:00:00,M-003,Compressor,8.45,5.59,65.12,0.2,Idle,67.6,False
2026-08-29 12:00:00,M-004,Hydraulic Press,6.22,7.51,55.87,0.2,Idle,49.76,False
2026-08-29 12:00:00,M-005,Cooling System,4.05,4.39,51.63,0.2,Idle,32.4,False
2026-08-29 13:00:00,M-001,CNC Machine,4.95,6.33,54.86,0.2,Idle,39.6,False
2026-08-29 13:00:00,M-002,Industrial Motor,5.72,7.48,56.05,0.2,Idle,45.76,False
2026-08-29 13:00:00,M-003,Compressor,7.73,4.86,61.58,0.2,Idle,61.84,False
2026-08-29 13:00:00,M-004,Hydraulic Press,7.37,7.86,60.44,0.2,Idle,58.96,False
2026-08-29 13:00:00,M-005,Cooling System,4.58,4.42,52.3,0.2,Idle,36.64,False
2026-08-29 14:00:00,M-001,CNC Machine,4.62,6.13,54.4,0.2,Idle,36.96,False
2026-08-29 14:00:00,M-002,Industrial Motor,5.76,6.98,60.32,0.2,Idle,46.08,False
2026-08-29 14:00:00,M-003,Compressor,8.0,5.25,66.38,0.2,Idle,64.0,False
2026-08-29 14:00:00,M-004,Hydraulic Press,6.15,8.07,52.89,0.2,Idle,49.2,False
2026-08-29 14:00:00,M-005,Cooling System,3.86,4.84,51.55,0.2,Idle,30.88,False
2026-08-29 15:00:00,M-001,CNC Machine,4.28,5.71,56.08,0.2,Idle,34.24,False
2026-08-29 15:00:00,M-002,Industrial Motor,5.5,7.64,54.82,0.2,Idle,44.0,False
2026-08-29 15:00:00,M-003,Compressor,7.98,5.02,61.04,0.2,Idle,63.84,False
2026-08-29 15:00:00,M-004,Hydraulic Press,6.74,7.61,59.16,0.2,Idle,53.92,False
2026-08-29 15:00:00,M-005,Cooling System,3.95,4.54,54.39,0.2,Idle,31.6,False
2026-08-29 16:00:00,M-001,CNC Machine,4.79,6.22,53.13,0.2,Idle,38.32,False
2026-08-29 16:00:00,M-002,Industrial Motor,5.4,6.94,59.65,0.2,Idle,43.2,False
2026-08-29 16:00:00,M-003,Compressor,7.16,5.97,60.77,0.2,Idle,57.28,False
2026-08-29 16:00:00,M-004,Hydraulic Press,6.67,8.38,56.66,0.2,Idle,53.36,False
2026-08-29 16:00:00,M-005,Cooling System,4.05,4.87,55.65,0.2,Idle,32.4,False
2026-08-29 17:00:00,M-001,CNC Machine,4.66,6.64,59.31,0.2,Idle,37.28,False
2026-08-29 17:00:00,M-002,Industrial Motor,5.95,6.85,60.6,0.2,Idle,47.6,False
2026-08-29 17:00:00,M-003,Compressor,8.53,5.8,64.06,0.2,Idle,68.24,False
2026-08-29 17:00:00,M-004,Hydraulic Press,6.94,7.05,56.64,0.2,Idle,55.52,False
2026-08-29 17:00:00,M-005,Cooling System,4.23,5.22,51.27,0.2,Idle,33.84,False
2026-08-29 18:00:00,M-001,CNC Machine,4.41,6.39,53.06,0.2,Idle,35.28,False
2026-08-29 18:00:00,M-002,Industrial Motor,5.48,7.89,57.91,0.2,Idle,43.84,False
2026-08-29 18:00:00,M-003,Compressor,8.35,5.48,65.44,0.2,Idle,66.8,False
2026-08-29 18:00:00,M-004,Hydraulic Press,6.44,8.1,55.16,0.2,Idle,51.52,False
2026-08-29 18:00:00,M-005,Cooling System,4.12,5.04,51.5,0.2,Idle,32.96,False
2026-08-29 19:00:00,M-001,CNC Machine,4.96,6.97,55.91,0.2,Idle,39.68,False
2026-08-29 19:00:00,M-002,Industrial Motor,5.48,8.45,61.86,0.2,Idle,43.84,False
2026-08-29 19:00:00,M-003,Compressor,7.93,5.27,67.06,0.2,Idle,63.44,False
2026-08-29 19:00:00,M-004,Hydraulic Press,6.97,7.8,60.15,0.2,Idle,55.76,False
2026-08-29 19:00:00,M-005,Cooling System,3.99,4.37,49.91,0.2,Idle,31.92,False
2026-08-29 20:00:00,M-001,CNC Machine,5.39,5.31,52.79,0.2,Idle,43.12,False
2026-08-29 20:00:00,M-002,Industrial Motor,5.61,7.07,60.61,0.2,Idle,44.88,False
2026-08-29 20:00:00,M-003,Compressor,8.2,5.59,62.83,0.2,Idle,65.6,False
2026-08-29 20:00:00,M-004,Hydraulic Press,6.86,7.4,57.5,0.2,Idle,54.88,False
2026-08-29 20:00:00,M-005,Cooling System,4.32,5.08,53.47,0.2,Idle,34.56,False
2026-08-29 21:00:00,M-001,CNC Machine,5.14,6.63,55.36,0.2,Idle,41.12,False
2026-08-29 21:00:00,M-002,Industrial Motor,5.84,6.45,58.7,0.2,Idle,46.72,False
2026-08-29 21:00:00,M-003,Compressor,8.07,5.03,66.48,0.2,Idle,64.56,False
2026-08-29 21:00:00,M-004,Hydraulic Press,6.88,7.51,61.4,0.2,Idle,55.04,False
2026-08-29 21:00:00,M-005,Cooling System,4.86,4.59,53.13,0.2,Idle,38.88,False
2026-08-29 22:00:00,M-001,CNC Machine,5.02,5.41,55.76,0.2,Idle,40.16,False
2026-08-29 22:00:00,M-002,Industrial Motor,5.93,7.94,59.72,0.2,Idle,47.44,False
2026-08-29 22:00:00,M-003,Compressor,7.7,4.74,62.3,0.2,Idle,61.6,False
2026-08-29 22:00:00,M-004,Hydraulic Press,6.99,7.15,61.34,0.2,Idle,55.92,False
2026-08-29 22:00:00,M-005,Cooling System,3.9,4.64,52.89,0.2,Idle,31.2,False
2026-08-29 23:00:00,M-001,CNC Machine,4.62,6.9,54.73,0.2,Idle,36.96,False
2026-08-29 23:00:00,M-002,Industrial Motor,5.43,7.21,61.3,0.2,Idle,43.44,False
2026-08-29 23:00:00,M-003,Compressor,8.0,5.2,62.23,0.2,Idle,64.0,False
2026-08-29 23:00:00,M-004,Hydraulic Press,7.04,7.24,57.25,0.2,Idle,56.32,False
2026-08-29 23:00:00,M-005,Cooling System,4.1,5.12,52.45,0.2,Idle,32.8,False
2026-08-30 00:00:00,M-001,CNC Machine,4.39,6.77,51.48,0.2,Idle,35.12,False
2026-08-30 00:00:00,M-002,Industrial Motor,6.13,6.32,58.9,0.2,Idle,49.04,False
2026-08-30 00:00:00,M-003,Compressor,7.54,6.32,64.37,0.2,Idle,60.32,False
2026-08-30 00:00:00,M-004,Hydraulic Press,7.56,8.43,62.12,0.2,Idle,60.48,False
2026-08-30 00:00:00,M-005,Cooling System,4.46,4.94,53.19,0.2,Idle,35.68,False
2026-08-30 01:00:00,M-001,CNC Machine,4.64,6.69,53.36,0.2,Idle,37.12,False
2026-08-30 01:00:00,M-002,Industrial Motor,5.64,7.2,59.09,0.2,Idle,45.12,False
2026-08-30 01:00:00,M-003,Compressor,8.25,5.54,64.18,0.2,Idle,66.0,False
2026-08-30 01:00:00,M-004,Hydraulic Press,6.29,8.39,57.61,0.2,Idle,50.32,False
2026-08-30 01:00:00,M-005,Cooling System,3.73,4.24,51.83,0.2,Idle,29.84,False
2026-08-30 02:00:00,M-001,CNC Machine,5.24,6.24,56.26,0.2,Idle,41.92,False
2026-08-30 02:00:00,M-002,Industrial Motor,6.33,6.61,62.44,0.2,Idle,50.64,False
2026-08-30 02:00:00,M-003,Compressor,7.69,5.49,62.08,0.2,Idle,61.52,False
2026-08-30 02:00:00,M-004,Hydraulic Press,7.19,7.28,61.77,0.2,Idle,57.52,False
2026-08-30 02:00:00,M-005,Cooling System,4.08,5.06,49.76,0.2,Idle,32.64,False
2026-08-30 03:00:00,M-001,CNC Machine,4.29,6.37,55.65,0.2,Idle,34.32,False
2026-08-30 03:00:00,M-002,Industrial Motor,5.54,7.11,56.81,0.2,Idle,44.32,False
2026-08-30 03:00:00,M-003,Compressor,7.55,5.47,61.66,0.2,Idle,60.4,False
2026-08-30 03:00:00,M-004,Hydraulic Press,6.74,5.78,61.54,0.2,Idle,53.92,False
2026-08-30 03:00:00,M-005,Cooling System,4.08,5.1,50.8,0.2,Idle,32.64,False
2026-08-30 04:00:00,M-001,CNC Machine,4.51,6.54,55.6,0.2,Idle,36.08,False
2026-08-30 04:00:00,M-002,Industrial Motor,6.12,7.64,59.8,0.2,Idle,48.96,False
2026-08-30 04:00:00,M-003,Compressor,7.39,5.16,62.35,0.2,Idle,59.12,False
2026-08-30 04:00:00,M-004,Hydraulic Press,6.9,7.36,59.83,0.2,Idle,55.2,False
2026-08-30 04:00:00,M-005,Cooling System,4.58,4.21,51.46,0.2,Idle,36.64,False
2026-08-30 05:00:00,M-001,CNC Machine,4.58,6.29,50.15,0.2,Idle,36.64,False
2026-08-30 05:00:00,M-002,Industrial Motor,5.95,7.71,59.44,0.2,Idle,47.6,False
2026-08-30 05:00:00,M-003,Compressor,8.04,5.28,60.87,0.2,Idle,64.32,False
2026-08-30 05:00:00,M-004,Hydraulic Press,7.07,7.18,55.49,0.2,Idle,56.56,False
2026-08-30 05:00:00,M-005,Cooling System,3.86,4.61,52.93,0.2,Idle,30.88,False
2026-08-30 06:00:00,M-001,CNC Machine,4.33,6.28,57.33,0.2,Idle,34.64,False
2026-08-30 06:00:00,M-002,Industrial Motor,5.42,6.78,60.4,0.2,Idle,43.36,False
2026-08-30 06:00:00,M-003,Compressor,7.32,5.73,64.12,0.2,Idle,58.56,False
2026-08-30 06:00:00,M-004,Hydraulic Press,7.03,7.76,58.35,0.2,Idle,56.24,False
2026-08-30 06:00:00,M-005,Cooling System,3.99,4.37,52.17,0.2,Idle,31.92,False
2026-08-30 07:00:00,M-001,CNC Machine,3.96,5.76,55.87,0.2,Idle,31.68,False
2026-08-30 07:00:00,M-002,Industrial Motor,4.89,7.72,57.98,0.2,Idle,39.12,False
2026-08-30 07:00:00,M-003,Compressor,8.76,5.51,64.04,0.2,Idle,70.08,False
2026-08-30 07:00:00,M-004,Hydraulic Press,6.68,7.06,60.75,0.2,Idle,53.44,False
2026-08-30 07:00:00,M-005,Cooling System,4.0,4.27,51.03,0.2,Idle,32.0,False
2026-08-30 08:00:00,M-001,CNC Machine,4.84,5.82,58.25,0.2,Idle,38.72,False
2026-08-30 08:00:00,M-002,Industrial Motor,5.61,7.39,59.42,0.2,Idle,44.88,False
2026-08-30 08:00:00,M-003,Compressor,8.21,4.59,63.84,0.2,Idle,65.68,False
2026-08-30 08:00:00,M-004,Hydraulic Press,8.04,7.39,58.6,0.2,Idle,64.32,False
2026-08-30 08:00:00,M-005,Cooling System,4.09,4.23,54.3,0.2,Idle,32.72,False
2026-08-30 09:00:00,M-001,CNC Machine,4.39,6.36,56.84,0.2,Idle,35.12,False
2026-08-30 09:00:00,M-002,Industrial Motor,6.34,6.82,62.16,0.2,Idle,50.72,False
2026-08-30 09:00:00,M-003,Compressor,8.4,5.06,64.14,0.2,Idle,67.2,False
2026-08-30 09:00:00,M-004,Hydraulic Press,6.95,8.01,56.31,0.2,Idle,55.6,False
2026-08-30 09:00:00,M-005,Cooling System,4.46,4.27,51.33,0.2,Idle,35.68,False
2026-08-30 10:00:00,M-001,CNC Machine,4.52,6.1,55.85,0.2,Idle,36.16,False
2026-08-30 10:00:00,M-002,Industrial Motor,5.33,8.39,60.05,0.2,Idle,42.64,False
2026-08-30 10:00:00,M-003,Compressor,7.76,5.84,64.9,0.2,Idle,62.08,False
2026-08-30 10:00:00,M-004,Hydraulic Press,6.92,6.86,57.63,0.2,Idle,55.36,False
2026-08-30 10:00:00,M-005,Cooling System,4.5,4.85,57.18,0.2,Idle,36.0,False
2026-08-30 11:00:00,M-001,CNC Machine,4.89,6.59,55.39,0.2,Idle,39.12,False
2026-08-30 11:00:00,M-002,Industrial Motor,5.82,7.0,59.41,0.2,Idle,46.56,False
2026-08-30 11:00:00,M-003,Compressor,8.42,5.32,61.99,0.2,Idle,67.36,False
2026-08-30 11:00:00,M-004,Hydraulic Press,7.28,8.18,57.76,0.2,Idle,58.24,False
2026-08-30 11:00:00,M-005,Cooling System,4.05,3.74,54.59,0.2,Idle,32.4,False
2026-08-30 12:00:00,M-001,CNC Machine,4.51,6.29,53.99,0.2,Idle,36.08,False
2026-08-30 12:00:00,M-002,Industrial Motor,5.89,7.68,59.52,0.2,Idle,47.12,False
2026-08-30 12:00:00,M-003,Compressor,7.62,5.1,62.16,0.2,Idle,60.96,False
2026-08-30 12:00:00,M-004,Hydraulic Press,6.62,8.47,60.43,0.2,Idle,52.96,False
2026-08-30 12:00:00,M-005,Cooling System,4.45,5.05,51.14,0.2,Idle,35.6,False
